82,1.0,1.0,0.878418178
83,1.0,1.0,0.819544228
84,1.0,1.0,0.226855398
85,1.0,1.0,0.967978842
86,1.0,1.0,0.96481874
87,1.0,1.0,0.9828015
88,1.0,1.0,0.958312825
89,1.0,1.0,0.447275875
90,1.0,1.0,0.966557021
91,1.0,1.0,0.522019369
92,1.0,1.0,0.964155666
93,1.0,1.0,0.98129036
94,1.0,1.0,0.957716583
95,1.0,1.0,0.186915532
96,1.0,1.0,0.664506972
97,1.0,1.0,0.975339907
98,1.0,1.0,0.991949106
99,1.0,1.0,0.756565802
100,1.0,1.0,0.896722221
101,1.0,1.0,0.211314511
102,1.0,1.0,0.978708437
103,1.0,1.0,0.959820972
104,1.0,1.0,0.906108138
105,1.0,1.0,0.986160858
106,1.0,1.0,0.917785672
107,1.0,1.0,0.653161628
108,1.0,1.0,0.988950622
109,1.0,1.0,0.496662007
110,1.0,1.0,0.906733761
111,1.0,1.0,0.807229967
112,1.0,1.0,0.9223542
113,1.0,1.0,0.838767303
114,1.0,1.0,0.957788566
115,1.0,1.0,0.930915286
116,1.0,1.0,0.964262602
117,1.0,1.0,0.870689851
118,1.0,1.0,0.25116862
119,1.0,1.0,0.838590591
120,1.0,1.0,0.973217145
121,1.0,1.0,0.935179337
122,1.0,1.0,0.995666013
123,1.0,1.0,0.922281554
124,1.0,1.0,0.961899517
125,1.0,1.0,0.174155275
126,1.0,1.0,0.979726513
127,1.0,1.0,0.874749653
128,1.0,1.0,0.926719922
129,1.0,1.0,0.111615112
130,1.0,1.0,0.870505941
131,1.0,1.0,0.973552058
132,1.0,1.0,0.883783693
133,1.0,1.0,0.898624767
134,1.0,1.0,0.976038185
135,1.0,1.0,0.92306168
136,1.0,1.0,0.963236418
137,1.0,1.0,0.95707323
138,1.0,1.0,0.731282425
139,1.0,1.0,0.980094276
140,1.0,1.0,0.952233342
141,1.0,1.0,0.962913498
142,1.0,1.0,0.989806124
143,1.0,1.0,0.958243096
144,1.0,1.0,0.987887706
145,1.0,1.0,0.972363802
146,1.0,1.0,0.989737554
147,1.0,1.0,0.975696355
148,1.0,1.0,0.884072718
149,1.0,1.0,0.876753195
150,1.0,1.0,0.961768379
151,1.0,1.0,0.866392696
152,1.0,1.0,0.455390977
153,1.0,1.0,0.978982873
154,1.0,1.0,0.914658945
155,1.0,1.0,0.634967796
156,1.0,1.0,0.962052252
157,1.0,1.0,0.917845172
158,1.0,1.0,0.977612283
159,1.0,1.0,0.266496491
160,1.0,1.0,0.938314276
161,1.0,1.0,0.97527227
162,1.0,1.0,0.949609985
163,1.0,1.0,0.995930707
164,1.0,1.0,0.825270712
165,1.0,1.0,0.754082281
166,1.0,1.0,0.96715249
167,1.0,1.0,0.939581214
168,1.0,1.0,0.973114297
169,1.0,1.0,0.916248038
170,1.0,1.0,0.824530914
171,1.0,1.0,0.962894755
172,1.0,1.0,0.945016324
173,1.0,1.0,0.953087846
174,1.0,1.0,0.954642745
175,1.0,1.0,0.966660841
176,1.0,1.0,0.973074313
177,1.0,1.0,0.349342065
178,1.0,1.0,0.957765618
179,1.0,1.0,0.980079672
180,1.0,1.0,0.988272467
181,1.0,1.0,0.954780459
182,1.0,1.0,0.68872826
183,1.0,1.0,0.075554619
184,1.0,1.0,0.989532299
185,1.0,1.0,0.928796372
186,1.0,1.0,0.982076261
187,1.0,1.0,0.903697138
188,1.0,1.0,0.305225775
189,1.0,1.0,0.95386904
190,1.0,1.0,0.940316527
191,1.0,1.0,0.915721046
192,1.0,1.0,0.909176504
193,1.0,1.0,0.990234676
194,1.0,1.0,0.974685727
195,1.0,1.0,0.809810723
196,1.0,1.0,0.93710807
197,1.0,1.0,0.93265125
198,1.0,1.0,0.958631627
199,1.0,1.0,0.489150846
200,1.0,1.0,0.979201737
201,1.0,1.0,0.644439698
202,1.0,1.0,0.46791408
203,1.0,1.0,0.737470031
204,1.0,1.0,0.369318399
205,1.0,1.0,0.943039703
206,1.0,1.0,0.978429641
207,1.0,1.0,0.978320001
